foursquare_id,foursquare_name,foursquare_label,overture_category,similarity_score,match_type,semantic_group,has_overture_match,match_quality
5293a7d53cf9994f4e043a45,Caucasian Restaurant,Dining and Drinking > Restaurant > Caucasian Restaurant,scandinavian_restaurant,0.48294573643410854,semantic_group,food_dining,True,Fair
52e81612bcbc57f1066b7a00,Comfort Food Restaurant,Dining and Drinking > Restaurant > Comfort Food Restaurant,comfort_food_restaurant,1.0,semantic_group,food_dining,True,Excellent
52f2ae52bcbc57f1066b8b81,Czech Restaurant,Dining and Drinking > Restaurant > Czech Restaurant,french_restaurant,0.5060606060606061,semantic_group,food_dining,True,Fair
4bf58dd8d48988d146941735,Deli,Dining and Drinking > Restaurant > Deli,food_delivery_service,0.328,semantic_group,food_dining,True,Fair
4bf58dd8d48988d147941735,Diner,Dining and Drinking > Restaurant > Diner,diner,1.0,semantic_group,food_dining,True,Excellent
4bf58dd8d48988d108941735,Dumpling Restaurant,Dining and Drinking > Restaurant > Dumpling Restaurant,polish_restaurant,0.47777777777777775,semantic_group,food_dining,True,Fair
5744ccdfe4b0c0459246b4d0,Dutch Restaurant,Dining and Drinking > Restaurant > Dutch Restaurant,scottish_restaurant,0.4638095238095238,semantic_group,food_dining,True,Fair
4bf58dd8d48988d109941735,Eastern European Restaurant,Dining and Drinking > Restaurant > Eastern European Restaurant,eastern_european_restaurant,1.0,semantic_group,food_dining,True,Excellent
52e928d0bcbc57f1066b7e97,Belarusian Restaurant,Dining and Drinking > Restaurant > Eastern European Restaurant > Belarusian Restaurant,bulgarian_restaurant,0.5178861788617887,semantic_group,food_dining,True,Fair
58daa1558bbb0b01f18ec1ee,Bosnian Restaurant,Dining and Drinking > Restaurant > Eastern European Restaurant > Bosnian Restaurant,bolivian_restaurant,0.5126126126126126,semantic_group,food_dining,True,Fair
56aa371be4b08b9a8d5734f3,Bulgarian Restaurant,Dining and Drinking > Restaurant > Eastern European Restaurant > Bulgarian Restaurant,vegetarian_restaurant,0.49837398373983743,semantic_group,food_dining,True,Fair
52960bac3cf9994f4e043ac4,Romanian Restaurant,Dining and Drinking > Restaurant > Eastern European Restaurant > Romanian Restaurant,dominican_restaurant,0.5153846153846154,semantic_group,food_dining,True,Fair
52e928d0bcbc57f1066b7e98,Tatar Restaurant,Dining and Drinking > Restaurant > Eastern European Restaurant > Tatar Restaurant,flatbread_restaurant,0.47777777777777775,semantic_group,food_dining,True,Fair
52e81612bcbc57f1066b7a05,English Restaurant,Dining and Drinking > Restaurant > English Restaurant,argentine_restaurant,0.4614035087719298,semantic_group,food_dining,True,Fair
4bf58dd8d48988d10b941735,Falafel Restaurant,Dining and Drinking > Restaurant > Falafel Restaurant,seafood_restaurant,0.4555555555555556,semantic_group,food_dining,True,Fair
4bf58dd8d48988d16e941735,Fast Food Restaurant,Dining and Drinking > Restaurant > Fast Food Restaurant,fast_food_restaurant,1.0,semantic_group,food_dining,True,Excellent
4edd64a0c7ddd24ca188df1a,Fish and Chips Shop,Dining and Drinking > Restaurant > Fish and Chips Shop,flowers_and_gifts_shop,0.4398373983739837,semantic_group,retail_shopping,True,Fair
4edd64a0c7ddd24ca188df1a,Fish and Chips Shop,Dining and Drinking > Restaurant > Fish and Chips Shop,fish_and_chips_restaurant,0.5909090909090909,semantic_group,food_dining,True,Fair
52e81612bcbc57f1066b7a09,Fondue Restaurant,Dining and Drinking > Restaurant > Fondue Restaurant,venezuelan_restaurant,0.4614035087719298,semantic_group,food_dining,True,Fair
4bf58dd8d48988d10c941735,French Restaurant,Dining and Drinking > Restaurant > French Restaurant,greek_restaurant,0.4818181818181818,semantic_group,food_dining,True,Fair
57558b36e4b065ecebd306b6,Alsatian Restaurant,Dining and Drinking > Restaurant > French Restaurant > Alsatian Restaurant,salvadoran_restaurant,0.4866666666666667,semantic_group,food_dining,True,Fair
57558b36e4b065ecebd306b8,Auvergne Restaurant,Dining and Drinking > Restaurant > French Restaurant > Auvergne Restaurant,poutinerie_restaurant,0.4666666666666667,semantic_group,food_dining,True,Fair
57558b36e4b065ecebd306bc,Basque Restaurant,Dining and Drinking > Restaurant > French Restaurant > Basque Restaurant,pizza_restaurant,0.45757575757575764,semantic_group,food_dining,True,Fair
57558b36e4b065ecebd306b0,Brasserie,Dining and Drinking > Restaurant > French Restaurant > Brasserie,brasserie,1.0,direct_match,none,True,Excellent
57558b36e4b065ecebd306c5,Breton Restaurant,Dining and Drinking > Restaurant > French Restaurant > Breton Restaurant,moroccan_restaurant,0.47777777777777775,semantic_group,food_dining,True,Fair
57558b36e4b065ecebd306c0,Burgundian Restaurant,Dining and Drinking > Restaurant > French Restaurant > Burgundian Restaurant,uruguayan_restaurant,0.49837398373983743,semantic_group,food_dining,True,Fair
57558b36e4b065ecebd306cb,Catalan Restaurant,Dining and Drinking > Restaurant > French Restaurant > Catalan Restaurant,guatemalan_restaurant,0.5153846153846154,semantic_group,food_dining,True,Fair
57558b36e4b065ecebd306ce,Ch'ti Restaurant,Dining and Drinking > Restaurant > French Restaurant > Ch'ti Restaurant,nigerian_restaurant,0.4490196078431373,semantic_group,food_dining,True,Fair
57558b36e4b065ecebd306d1,Corsican Restaurant,Dining and Drinking > Restaurant > French Restaurant > Corsican Restaurant,peruvian_restaurant,0.48245614035087725,semantic_group,food_dining,True,Fair
57558b36e4b065ecebd306b4,Estaminet,Dining and Drinking > Restaurant > French Restaurant > Estaminet,,0.0,no_match,none,False,
57558b36e4b065ecebd306b2,Labour Canteen,Dining and Drinking > Restaurant > French Restaurant > Labour Canteen,canteen,0.7166666666666666,direct_match,none,True,Good
57558b35e4b065ecebd306ad,Lyonese Bouchon,Dining and Drinking > Restaurant > French Restaurant > Lyonese Bouchon,,0.0,no_match,none,False,
57558b36e4b065ecebd306d4,Norman Restaurant,Dining and Drinking > Restaurant > French Restaurant > Norman Restaurant,paraguayan_restaurant,0.4614035087719298,semantic_group,food_dining,True,Fair
57558b36e4b065ecebd306d7,Provençal Restaurant,Dining and Drinking > Restaurant > French Restaurant > Provençal Restaurant,international_restaurant,0.45757575757575764,semantic_group,food_dining,True,Fair
57558b36e4b065ecebd306da,Savoyard Restaurant,Dining and Drinking > Restaurant > French Restaurant > Savoyard Restaurant,trinidadian_restaurant,0.4203252032520325,semantic_group,food_dining,True,Fair
57558b36e4b065ecebd306ba,Southwestern French Restaurant,Dining and Drinking > Restaurant > French Restaurant > Southwestern French Restaurant,south_african_restaurant,0.39629629629629626,semantic_group,food_dining,True,Fair
4d4ae6fc7a7b7dea34424761,Fried Chicken Joint,Dining and Drinking > Restaurant > Fried Chicken Joint,chicken_wings_restaurant,0.3046511627906977,semantic_group,food_dining,True,Fair
55d25775498e9f6a0816a37a,Friterie,Dining and Drinking > Restaurant > Friterie,,0.0,no_match,none,False,
4bf58dd8d48988d155941735,Gastropub,Dining and Drinking > Restaurant > Gastropub,gastropub,1.0,semantic_group,food_dining,True,Excellent
4bf58dd8d48988d10d941735,German Restaurant,Dining and Drinking > Restaurant > German Restaurant,azerbaijani_restaurant,0.47435897435897434,semantic_group,food_dining,True,Fair
56aa371ce4b08b9a8d573583,Apple Wine Pub,Dining and Drinking > Restaurant > German Restaurant > Apple Wine Pub,,0.0,no_match,none,False,
56aa371ce4b08b9a8d573572,Bavarian Restaurant,Dining and Drinking > Restaurant > German Restaurant > Bavarian Restaurant,pan_asian_restaurant,0.4532051282051282,semantic_group,food_dining,True,Fair
56aa371ce4b08b9a8d57358e,Bratwurst Joint,Dining and Drinking > Restaurant > German Restaurant > Bratwurst Joint,,0.0,no_match,none,False,
56aa371ce4b08b9a8d57358b,Currywurst Joint,Dining and Drinking > Restaurant > German Restaurant > Currywurst Joint,,0.0,no_match,none,False,
56aa371ce4b08b9a8d573574,Franconian Restaurant,Dining and Drinking > Restaurant > German Restaurant > Franconian Restaurant,mediterranean_restaurant,0.45111111111111113,semantic_group,food_dining,True,Fair
56aa371ce4b08b9a8d573592,German Pop-Up Restaurant,Dining and Drinking > Restaurant > German Restaurant > German Pop-Up Restaurant,pop_up_restaurant,0.9067073170731708,semantic_group,food_dining,True,Excellent
56aa371ce4b08b9a8d573578,Palatine Restaurant,Dining and Drinking > Restaurant > German Restaurant > Palatine Restaurant,portuguese_restaurant,0.44666666666666666,semantic_group,food_dining,True,Fair
56aa371ce4b08b9a8d57357b,Rhenisch Restaurant,Dining and Drinking > Restaurant > German Restaurant > Rhenisch Restaurant,health_food_restaurant,0.3981707317073171,semantic_group,food_dining,True,Fair
56aa371ce4b08b9a8d573587,Schnitzel Restaurant,Dining and Drinking > Restaurant > German Restaurant > Schnitzel Restaurant,hot_dog_restaurant,0.3986842105263158,semantic_group,food_dining,True,Fair
56aa371ce4b08b9a8d57357f,Silesian Restaurant,Dining and Drinking > Restaurant > German Restaurant > Silesian Restaurant,sri_lankan_restaurant,0.44500000000000006,semantic_group,food_dining,True,Fair
56aa371ce4b08b9a8d573576,Swabian Restaurant,Dining and Drinking > Restaurant > German Restaurant > Swabian Restaurant,costa_rican_restaurant,0.44500000000000006,semantic_group,food_dining,True,Fair
4c2cd86ed066bed06c3c5209,Gluten-Free Restaurant,Dining and Drinking > Restaurant > Gluten-Free Restaurant,gluten_free_restaurant,1.0,semantic_group,food_dining,True,Excellent
4bf58dd8d48988d10e941735,Greek Restaurant,Dining and Drinking > Restaurant > Greek Restaurant,restaurant_wholesale,0.3888888888888889,semantic_group,food_dining,True,Fair
53d6c1b0e4b02351e88a83e8,Bougatsa Shop,Dining and Drinking > Restaurant > Greek Restaurant > Bougatsa Shop,hat_shop,0.43333333333333335,semantic_group,retail_shopping,True,Fair
53d6c1b0e4b02351e88a83e2,Cretan Restaurant,Dining and Drinking > Restaurant > Greek Restaurant > Cretan Restaurant,serbo_croatian_restaurant,0.4297619047619048,semantic_group,food_dining,True,Fair
53d6c1b0e4b02351e88a83d8,Fish Taverna,Dining and Drinking > Restaurant > Greek Restaurant > Fish Taverna,fish_farm,0.43333333333333335,direct_match,none,True,Fair
53d6c1b0e4b02351e88a83d6,Grilled Meat Restaurant,Dining and Drinking > Restaurant > Greek Restaurant > Grilled Meat Restaurant,middle_eastern_restaurant,0.4,semantic_group,food_dining,True,Fair
53d6c1b0e4b02351e88a83e6,Kafenio,Dining and Drinking > Restaurant > Greek Restaurant > Kafenio,,0.0,no_match,none,False,
53d6c1b0e4b02351e88a83e4,Magirio,Dining and Drinking > Restaurant > Greek Restaurant > Magirio,,0.0,no_match,none,False,
53d6c1b0e4b02351e88a83da,Meze Restaurant,Dining and Drinking > Restaurant > Greek Restaurant > Meze Restaurant,restaurant_management,0.3888888888888889,semantic_group,food_dining,True,Fair
53d6c1b0e4b02351e88a83d4,Modern Greek Restaurant,Dining and Drinking > Restaurant > Greek Restaurant > Modern Greek Restaurant,molecular_gastronomy_restaurant,0.3666666666666667,semantic_group,food_dining,True,Fair
53d6c1b0e4b02351e88a83dc,Ouzeri,Dining and Drinking > Restaurant > Greek Restaurant > Ouzeri,,0.0,no_match,none,False,
53d6c1b0e4b02351e88a83e0,Patsa Restaurant,Dining and Drinking > Restaurant > Greek Restaurant > Patsa Restaurant,asian_fusion_restaurant,0.4121794871794872,semantic_group,food_dining,True,Fair
52e81612bcbc57f1066b79f3,Souvlaki Shop,Dining and Drinking > Restaurant > Greek Restaurant > Souvlaki Shop,souvenir_shop,0.47435897435897434,semantic_group,retail_shopping,True,Fair
53d6c1b0e4b02351e88a83d2,Taverna,Dining and Drinking > Restaurant > Greek Restaurant > Taverna,,0.0,no_match,none,False,
53d6c1b0e4b02351e88a83de,Tsipouro Restaurant,Dining and Drinking > Restaurant > Greek Restaurant > Tsipouro Restaurant,persian_iranian_restaurant,0.37388888888888894,semantic_group,food_dining,True,Fair
52e81612bcbc57f1066b79ff,Halal Restaurant,Dining and Drinking > Restaurant > Halal Restaurant,bar_and_grill_restaurant,0.38,semantic_group,food_dining,True,Fair
52e81612bcbc57f1066b79fe,Hawaiian Restaurant,Dining and Drinking > Restaurant > Hawaiian Restaurant,diy_foods_restaurant,0.37115384615384617,semantic_group,food_dining,True,Fair
5bae9231bedf3950379f89d4,Poke Restaurant,Dining and Drinking > Restaurant > Hawaiian Restaurant > Poke Restaurant,live_and_raw_food_restaurant,0.3065891472868217,semantic_group,food_dining,True,Fair
4bf58dd8d48988d16f941735,Hot Dog Joint,Dining and Drinking > Restaurant > Hot Dog Joint,,0.0,no_match,none,False,
52e81612bcbc57f1066b79fa,Hungarian Restaurant,Dining and Drinking > Restaurant > Hungarian Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfdf,Indian Chinese Restaurant,Dining and Drinking > Restaurant > Indian Chinese Restaurant,,0.0,no_match,none,False,
4bf58dd8d48988d10f941735,Indian Restaurant,Dining and Drinking > Restaurant > Indian Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfe5,Andhra Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Andhra Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dff3,Awadhi Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Awadhi Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dff5,Bengali Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Bengali Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfe2,Chaat Place,Dining and Drinking > Restaurant > Indian Restaurant > Chaat Place,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dff2,Chettinad Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Chettinad Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfe1,Dhaba,Dining and Drinking > Restaurant > Indian Restaurant > Dhaba,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfe3,Dosa Place,Dining and Drinking > Restaurant > Indian Restaurant > Dosa Place,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfe8,Goan Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Goan Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfe9,Gujarati Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Gujarati Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfe6,Hyderabadi Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Hyderabadi Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfe4,Indian Sweet Shop,Dining and Drinking > Restaurant > Indian Restaurant > Indian Sweet Shop,indian_sweets_shop,0.6385714285714286,semantic_group,retail_shopping,True,Good
54135bf5e4b08f3d2429dfe7,Irani Cafe,Dining and Drinking > Restaurant > Indian Restaurant > Irani Cafe,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfea,Jain Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Jain Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfeb,Karnataka Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Karnataka Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfed,Kerala Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Kerala Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfee,Maharashtrian Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Maharashtrian Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dff4,Mughlai Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Mughlai Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfe0,Multicuisine Indian Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Multicuisine Indian Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfdd,North Indian Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > North Indian Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dff6,Northeast Indian Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Northeast Indian Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfef,Parsi Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Parsi Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dff0,Punjabi Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Punjabi Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dff1,Rajasthani Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Rajasthani Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfde,South Indian Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > South Indian Restaurant,,0.0,no_match,none,False,
54135bf5e4b08f3d2429dfec,Udupi Restaurant,Dining and Drinking > Restaurant > Indian Restaurant > Udupi Restaurant,,0.0,no_match,none,False,
4bf58dd8d48988d110941735,Italian Restaurant,Dining and Drinking > Restaurant > Italian Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cbb6,Abruzzo Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Abruzzo Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cb7c,Agriturismo,Dining and Drinking > Restaurant > Italian Restaurant > Agriturismo,,0.0,no_match,none,False,
55a5a1ebe4b013909087cba7,Aosta Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Aosta Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cba1,Basilicata Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Basilicata Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cba4,Calabria Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Calabria Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cb95,Campanian Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Campanian Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cb89,Emilia Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Emilia Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cb9b,Friuli Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Friuli Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cb98,Ligurian Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Ligurian Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cbbf,Lombard Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Lombard Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cb79,Malga,Dining and Drinking > Restaurant > Italian Restaurant > Malga,,0.0,no_match,none,False,
55a5a1ebe4b013909087cbb0,Marche Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Marche Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cbb3,Molise Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Molise Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cb74,Piadineria,Dining and Drinking > Restaurant > Italian Restaurant > Piadineria,,0.0,no_match,none,False,
55a5a1ebe4b013909087cbaa,Piedmontese Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Piedmontese Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cb83,Puglia Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Puglia Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cb8c,Romagna Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Romagna Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cb92,Roman Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Roman Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cb8f,Sardinian Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Sardinian Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cb86,Sicilian Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Sicilian Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cbb9,South Tyrolean Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > South Tyrolean Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cb7f,Trattoria,Dining and Drinking > Restaurant > Italian Restaurant > Trattoria,,0.0,no_match,none,False,
55a5a1ebe4b013909087cbbc,Trentino Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Trentino Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cb9e,Tuscan Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Tuscan Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cbc2,Umbrian Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Umbrian Restaurant,,0.0,no_match,none,False,
55a5a1ebe4b013909087cbad,Veneto Restaurant,Dining and Drinking > Restaurant > Italian Restaurant > Veneto Restaurant,,0.0,no_match,none,False,
52e81612bcbc57f1066b79fd,Jewish Restaurant,Dining and Drinking > Restaurant > Jewish Restaurant,,0.0,no_match,none,False,
52e81612bcbc57f1066b79fc,Kosher Restaurant,Dining and Drinking > Restaurant > Jewish Restaurant > Kosher Restaurant,,0.0,no_match,none,False,
5283c7b4e4b094cb91ec88d7,Kebab Restaurant,Dining and Drinking > Restaurant > Kebab Restaurant,,0.0,no_match,none,False,
4bf58dd8d48988d1be941735,Latin American Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant,,0.0,no_match,none,False,
4bf58dd8d48988d152941735,Arepa Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > Arepa Restaurant,,0.0,no_match,none,False,
52939a8c3cf9994f4e043a35,Empanada Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > Empanada Restaurant,,0.0,no_match,none,False,
5f2c32587ff30c0d7ac09638,Honduran Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > Honduran Restaurant,,0.0,no_match,none,False,
5745c7ac498e5d0483112fdb,Salvadoran Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > Salvadoran Restaurant,,0.0,no_match,none,False,
4bf58dd8d48988d1cd941735,South American Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant,,0.0,no_match,none,False,
4bf58dd8d48988d107941735,Argentinian Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Argentinian Restaurant,,0.0,no_match,none,False,
4bf58dd8d48988d16b941735,Brazilian Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Brazilian Restaurant,,0.0,no_match,none,False,
5294c7523cf9994f4e043a62,Acai House,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Brazilian Restaurant > Acai House,auction_house,0.4797101449275363,direct_match,none,True,Fair
52939ae13cf9994f4e043a3b,Baiano Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Brazilian Restaurant > Baiano Restaurant,,0.0,no_match,none,False,
52939a9e3cf9994f4e043a36,Central Brazilian Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Brazilian Restaurant > Central Brazilian Restaurant,,0.0,no_match,none,False,
52939a643cf9994f4e043a33,Churrascaria,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Brazilian Restaurant > Churrascaria,,0.0,no_match,none,False,
5294c55c3cf9994f4e043a61,Empada House,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Brazilian Restaurant > Empada House,pancake_house,0.45466666666666666,direct_match,none,True,Fair
52939af83cf9994f4e043a3d,Goiano Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Brazilian Restaurant > Goiano Restaurant,,0.0,no_match,none,False,
52939aed3cf9994f4e043a3c,Mineiro Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Brazilian Restaurant > Mineiro Restaurant,,0.0,no_match,none,False,
52939aae3cf9994f4e043a37,Northeastern Brazilian Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Brazilian Restaurant > Northeastern Brazilian Restaurant,,0.0,no_match,none,False,
52939ab93cf9994f4e043a38,Northern Brazilian Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Brazilian Restaurant > Northern Brazilian Restaurant,,0.0,no_match,none,False,
5294cbda3cf9994f4e043a63,Pastelaria,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Brazilian Restaurant > Pastelaria,,0.0,no_match,none,False,
52939ac53cf9994f4e043a39,Southeastern Brazilian Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Brazilian Restaurant > Southeastern Brazilian Restaurant,,0.0,no_match,none,False,
52939ad03cf9994f4e043a3a,Southern Brazilian Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Brazilian Restaurant > Southern Brazilian Restaurant,,0.0,no_match,none,False,
52939a7d3cf9994f4e043a34,Tapiocaria,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Brazilian Restaurant > Tapiocaria,,0.0,no_match,none,False,
58daa1558bbb0b01f18ec1f4,Colombian Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Colombian Restaurant,,0.0,no_match,none,False,
4eb1bfa43b7b52c0e1adc2e8,Peruvian Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Peruvian Restaurant,,0.0,no_match,none,False,
5f2c1c31b6d05514c704334c,Peruvian Roast Chicken Joint,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Peruvian Restaurant > Peruvian Roast Chicken Joint,,0.0,no_match,none,False,
56aa371be4b08b9a8d573558,Venezuelan Restaurant,Dining and Drinking > Restaurant > Latin American Restaurant > South American Restaurant > Venezuelan Restaurant,,0.0,no_match,none,False,
4bf58dd8d48988d1bf941735,Mac and Cheese Joint,Dining and Drinking > Restaurant > Mac and Cheese Joint,,0.0,no_match,none,False,
4bf58dd8d48988d1c0941735,Mediterranean Restaurant,Dining and Drinking > Restaurant > Mediterranean Restaurant,,0.0,no_match,none,False,
4bf58dd8d48988d1c1941735,Mexican Restaurant,Dining and Drinking > Restaurant > Mexican Restaurant,,0.0,no_match,none,False,
58daa1558bbb0b01f18ec1d9,Botanero,Dining and Drinking > Restaurant > Mexican Restaurant > Botanero,,0.0,no_match,none,False,
4bf58dd8d48988d153941735,Burrito Restaurant,Dining and Drinking > Restaurant > Mexican Restaurant > Burrito Restaurant,,0.0,no_match,none,False,
4bf58dd8d48988d151941735,Taco Restaurant,Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant,,0.0,no_match,none,False,
56aa371ae4b08b9a8d5734ba,Tex-Mex Restaurant,Dining and Drinking > Restaurant > Mexican Restaurant > Tex-Mex Restaurant,,0.0,no_match,none,False,
5744ccdfe4b0c0459246b4d3,Yucatecan Restaurant,Dining and Drinking > Restaurant > Mexican Restaurant > Yucatecan Restaurant,,0.0,no_match,none,False,
4bf58dd8d48988d115941735,Middle Eastern Restaurant,Dining and Drinking > Restaurant > Middle Eastern Restaurant,,0.0,no_match,none,False,
5bae9231bedf3950379f89e1,Egyptian Restaurant,Dining and Drinking > Restaurant > Middle Eastern Restaurant > Egyptian Restaurant,,0.0,no_match,none,False,
5bae9231bedf3950379f89e7,Iraqi Restaurant,Dining and Drinking > Restaurant > Middle Eastern Restaurant > Iraqi Restaurant,,0.0,no_match,none,False,
56aa371be4b08b9a8d573529,Israeli Restaurant,Dining and Drinking > Restaurant > Middle Eastern Restaurant > Israeli Restaurant,,0.0,no_match,none,False,
5744ccdfe4b0c0459246b4ca,Kurdish Restaurant,Dining and Drinking > Restaurant > Middle Eastern Restaurant > Kurdish Restaurant,,0.0,no_match,none,False,
58daa1558bbb0b01f18ec1cd,Lebanese Restaurant,Dining and Drinking > Restaurant > Middle Eastern Restaurant > Lebanese Restaurant,,0.0,no_match,none,False,
